SymmetryIndex,LongestOrthogonalRatio,ratio,min_red,min_green,min_blue,max_red,max_green,max_blue,mean_red,mean_green,mean_blue,median_red,median_green,median_blue,std_red,std_green,std_blue,contrast,homogeneity,energy,correlation
0.7375529410169255,0.6169091927009035,0.048131375,0,0,0,255,255,255,108.35475300674456,108.35475300674456,108.35475300674456,107.0,107.0,107.0,42.95999471461424,42.95999471461424,42.95999471461424,4.901667668750665,0.48963094783129724,0.04498680240932462,0.9962393840070749
0.5949290624141838,0.7104022231057373,0.04144025,0,0,0,255,255,255,118.60647860473814,118.60647860473814,118.60647860473814,121.0,121.0,121.0,67.77861294984457,67.77861294984457,67.77861294984457,6.694138585543593,0.49584606356066113,0.04633581282735484,0.9964171984504087
0.4872717055867052,0.41255801621043786,0.05032175,0,0,0,255,255,255,98.75989093516554,98.75989093516554,98.75989093516554,100.0,100.0,100.0,48.60698094350838,48.60698094350838,48.60698094350838,5.851144593011677,0.4926168008349535,0.044641822918555965,0.9959255097328619
0.6622425495940436,0.95723108895918,0.067514375,0,0,0,255,255,255,59.719365320348444,59.719365320348444,59.719365320348444,50.0,50.0,50.0,41.563858017647675,41.563858017647675,41.563858017647675,3.627078939427891,0.6536751514968325,0.06807848775043843,0.9985911406149093
0.8326730351304189,0.543703335221098,0.034444375,0,0,0,255,255,255,89.82257020679477,89.82257020679477,89.82257020679477,95.0,95.0,95.0,49.15100260914405,49.15100260914405,49.15100260914405,4.359966635001822,0.6524967979167657,0.0779979665494375,0.9968680013159985
0.7829861349449807,0.9189387475041103,0.049166,0,0,0,255,255,255,92.2772020637568,92.2772020637568,92.2772020637568,93.0,93.0,93.0,63.28601550336197,63.28601550336197,63.28601550336197,2.961333945199282,0.6595654645195677,0.07777973317640163,0.9982170663893604
0.47754830648924285,0.7158749603520286,0.011295125,0,0,0,255,255,255,80.66372660771793,80.66372660771793,80.66372660771793,77.0,77.0,77.0,46.733514141137626,46.733514141137626,46.733514141137626,4.7789426560272545,0.669338142570727,0.04846368886991166,0.9979191244514765
0.6429927761846275,0.8621972781334775,0.0226905,0,0,0,255,255,255,131.12133014550878,131.12133014550878,131.12133014550878,141.0,141.0,141.0,62.69003660457771,62.69003660457771,62.69003660457771,2.5301334977816454,0.7008121599991226,0.04445096774490377,0.9994393107045996
0.674528541333112,0.7400329949640446,0.044775625,0,0,0,255,255,255,80.88690275121787,80.88690275121787,80.88690275121787,75.0,75.0,75.0,55.30724536242347,55.30724536242347,55.30724536242347,4.847445130313231,0.6989356474805817,0.0854037326047136,0.9967424123152785
0.5001419218319554,0.8892453818325157,0.053566375,0,0,0,255,255,255,104.91042810594021,104.91042810594021,104.91042810594021,104.0,104.0,104.0,53.71948986475208,53.71948986475208,53.71948986475208,5.301266546697272,0.5298156881078369,0.04216460229021414,0.9978491970024379
0.8303272374441487,0.5,0.011362125,8,0,0,255,255,255,130.80313615044133,110.84205566006946,93.56194740567162,139.0,120.0,95.0,50.07429689633073,49.40002021304442,47.636720636277026,2.773135810368331,0.6970248409910744,0.052848707019200206,0.9987985988784014
0.7755954989920273,0.7783381454904102,0.009864166666666667,2,0,0,255,255,255,91.086939258258,76.283416406184,74.69413280391991,81.0,61.0,58.0,68.51819481171877,60.86169712378821,58.4508225082855,4.611161720949699,0.5985836617188194,0.043011512070612865,0.9981171217012563
0.4980392156862745,0.7858479618224581,0.008155916666666667,6,2,0,255,255,255,84.73465071369456,70.85525845245272,55.49679680395623,77.0,63.0,42.0,55.26763536673864,50.38532092925722,44.80968301857646,5.189310199386009,0.5587662864240154,0.039593087338764016,0.9980382651074224
0.7123451779866649,0.39393941841690566,0.0080445,7,5,0,255,255,255,79.30026208382539,65.87739034951416,44.335845401620155,70.0,51.0,32.0,51.36076854892605,48.33149801074276,36.99091697421535,4.173457274121131,0.5901621274338809,0.04124671460974284,0.998691068026897
0.4980392156862745,0.583006500494487,0.00541725,5,5,0,192,188,182,71.2880612857077,57.11564139246543,48.083975571861494,57.0,37.0,28.0,48.88376754416178,49.54143218502413,47.202185127609326,1.648505167573092,0.6768574995765476,0.05465799419077608,0.9997725753293494
0.5700372916683945,0.926838984166608,0.009457333333333333,9,7,5,255,255,238,111.74829497391795,88.43912572254335,63.46918616946285,118.0,97.0,65.0,50.74702261561175,46.22214215543448,35.49956243091117,3.142645686276297,0.6181843781808012,0.044831438254765946,0.9989082939261635
0.5020991042983358,0.19999998134079502,0.0104475,11,8,0,255,255,255,142.60352556432957,117.72198691872059,91.58747307968413,151.0,128.0,88.0,63.649250228512116,62.29575644122234,53.26071983321595,6.636089103075518,0.45763875465371046,0.03187192120210692,0.9978492565445314
0.4980392156862745,0.8090656326954085,0.01157,0,0,0,255,255,255,111.84182872371075,92.67999135695764,73.69265701526938,109.0,91.0,65.0,47.0269654511318,45.57876729105866,44.09892690013977,8.762757455086476,0.5782961749332286,0.03767919589361417,0.9976921270242687
0.6882525356362486,0.8446601941747572,0.016584833333333333,4,0,0,255,255,255,92.50466791948467,68.2136465043363,53.35651800339668,87.0,65.0,45.0,50.42578035191402,44.588168680582804,41.984803141630564,10.652648482640727,0.48289765374265514,0.03600985417579297,0.9964477111379539
0.6977053105061428,0.5,0.01470125,8,5,0,210,191,152,85.4321798033047,71.09253181418813,56.04179066405918,90.0,72.0,52.0,39.00912966808919,34.21862788441932,29.165267430624247,3.6771614995276627,0.5190613050983488,0.03821879153384784,0.9986981133606858
0.648368170954414,0.4409236568656111,0.0093895,8,5,0,255,255,255,107.5233061753377,97.90795125761045,77.16804675435327,101.0,89.0,62.0,55.84521327246895,55.90193502779787,52.38133532489902,3.633535455375677,0.520326825147688,0.035840724595809094,0.9989721591980267
0.5183295451330272,0.9313056253366975,0.013253875,3,0,0,255,255,255,108.27123514192391,92.4546783487848,76.25330327922966,102.0,91.0,68.0,46.35064452495959,45.36817958514439,42.863069925176816,11.935566804870287,0.590067698976406,0.03842992735273596,0.9969633925335226
0.6030925479140672,0.6037816422826089,0.019391333333333333,11,0,0,255,255,255,119.0475448654038,85.42250403960533,76.48012857977791,122.0,84.0,79.0,47.997968805838184,44.95245864803391,42.7223091356638,6.132540880564621,0.5297432673172786,0.037989685552636585,0.9975608925539705
0.6181350292818718,0.9530678969598909,0.012554333333333334,9,0,0,255,255,255,127.00183867456124,103.29353742399702,88.42585561426334,127.0,106.0,85.0,48.30789912342913,45.19593159362092,45.4659651759151,8.856969605390471,0.4723239255859701,0.029221742505260783,0.9983756366745875
0.7881893542678876,0.9115611121332741,0.013615416666666666,9,6,0,235,217,250,89.05096857116627,74.80014689230957,47.33235609144046,79.0,68.0,32.0,46.04028813402557,42.821848000722376,42.0420930194357,6.839485371473007,0.46853726905010057,0.03852583925883325,0.9969538311457142
0.6723393276486913,0.9451582354052109,0.020934458333333333,5,0,0,255,243,241,98.75631484772913,84.42244744012564,68.4666369442725,98.0,84.0,60.0,45.11698340433194,42.30267497143862,44.161856556183146,8.17074374939916,0.4722931169323389,0.03873450945878472,0.9965276211599617
0.4980392156862745,0.9710386578724336,0.012116,3,0,0,255,243,255,94.8547272202047,82.9542581435017,109.70195746671068,87.0,78.0,97.0,59.198221012859946,52.427298011592725,66.94287514806042,5.040436425657234,0.47828932307946675,0.040704517326797654,0.9973285574730573
0.6835854693843597,0.6558773795828332,0.009546375,6,4,4,255,237,255,109.06776568767377,89.05055583925835,110.66532671651106,111.0,87.0,101.0,62.73058274468106,54.266553844894965,66.2345996737985,4.709448313373842,0.4765636768470842,0.039812400997413344,0.9976789893747798
0.7560640161485748,0.6865629693639261,0.01780525,32,14,17,255,255,255,181.83911814399312,184.90425576725966,159.38617355368032,189.0,192.0,155.0,38.707849463640244,37.77343469350152,44.09615550757426,8.678495348445379,0.6776921731360169,0.046235749448064384,0.9974060388284662
0.6665592580043656,0.7586096804616722,0.019849666666666668,10,4,4,255,250,255,122.11744739626191,95.00974827453022,104.86522653612991,121.0,88.0,102.0,54.725906926775984,53.2781514857209,56.37440616227443,8.265420011539332,0.3842198658332193,0.035310378216401164,0.9947899872098183
0.744286719231144,0.9576925910988143,0.021936333333333332,5,2,2,247,248,255,129.2709602789892,108.5601475482077,131.83512703429622,135.0,108.0,134.0,52.81239303662652,50.473062935294045,58.27640689596081,7.54383564105688,0.39416349340549783,0.03085908681472897,0.9969182065026718
0.8129872793893287,0.8966995668984914,0.020392,7,0,6,245,240,255,109.41142564077415,97.11783828625605,105.92190564927422,110.0,98.0,102.0,47.0522351241095,47.876805016659745,51.52171639800505,6.7100574145556795,0.409319473868872,0.033366907640909285,0.9965395930757044
0.4980392156862745,0.7373083554140707,0.0164825,19,0,1,255,234,241,124.50289953991607,105.12211436371909,105.59176146417919,118.0,102.0,98.0,48.61106263466439,46.84213427150966,46.932319689678714,9.143706244138226,0.3807551340047588,0.03534321149883413,0.9940477312307245
0.6413237972216783,0.9515556231269591,0.01179075,7,0,0,234,240,238,111.74148166995315,99.25816494568483,84.50671783672229,104.0,91.0,70.0,55.12735174472994,55.87585840050526,53.713062475385456,6.7503437408359375,0.4538741950962253,0.04216711902597657,0.9980736472870505
0.7826451589705615,0.813836085778395,0.013451333333333333,4,0,0,220,191,170,71.99095195024037,47.837197056053924,33.5946963126332,67.0,38.0,22.0,40.42840314215426,38.23780394746258,31.981206024476805,3.8698581101125473,0.4930368169845266,0.03553998202210519,0.9985497566589057
0.8207570213185045,0.7292364642098385,0.008527833333333333,0,0,0,255,255,255,92.5645533253855,76.86732659722087,59.92730177653566,80.0,67.0,47.0,54.07594998992329,50.861393091630596,43.96355958428496,3.7754065244652337,0.6686463322745193,0.05407010081159477,0.9980326413732044
0.6564613488939794,0.7333957772772499,0.007866333333333333,0,0,0,255,255,255,94.59632293741261,79.68334463324717,62.76728886817238,83.0,69.0,49.0,54.85508320700254,52.266303911624995,45.393121489540775,4.183378186151851,0.6573220923202694,0.051315070724176265,0.9979568000033034
0.6488799511987038,0.8198709460926612,0.010403666666666667,3,1,0,255,255,255,74.82939508506617,60.47057527794688,52.16240668354106,68.0,54.0,39.0,49.492277298652276,43.82406329659537,43.68838297699246,6.257136832999231,0.5785277276849545,0.035606389760917984,0.9986307791724627
0.4980392156862745,0.9429202415158876,0.0114715,3,0,0,255,255,255,84.08003167269611,68.2764568713769,62.41357930523471,74.0,60.0,43.0,57.53349456180406,51.72035802733731,54.71550666705779,8.035814232227615,0.5701135067985953,0.0356181460121048,0.9981924239902267
0.6142707111100714,0.9330429503808793,0.007962833333333334,6,6,0,255,255,255,107.65947527052766,85.07537099441154,68.8714130230027,104.0,78.0,57.0,54.976860601759675,51.04521187023054,46.31843397196164,2.6978390029939536,0.6641220960694356,0.05750854672530495,0.9983068923306273
0.4980392156862745,0.7381383277283006,0.016996833333333333,4,3,3,211,193,240,75.80724840901736,52.755802551455666,69.63907247428442,70.0,47.0,58.0,49.46692969852156,34.121382985155314,46.39927561160914,3.7593574844977002,0.5213772865026782,0.037987172981348294,0.9987701485162044
0.4980392156862745,0.810699711908591,0.0200545,3,0,0,193,182,208,59.279951714910204,40.5533088999144,49.027884431590586,49.0,33.0,42.0,40.585846454518745,31.240178397949144,32.39865906228686,3.5158284169742835,0.5401899881042533,0.038267862343560874,0.9988499192280645
0.7212118598339992,0.5044769878709607,0.013184833333333333,0,0,0,255,255,255,73.0190085830942,57.99138530382131,59.9767662339304,46.0,33.0,41.0,65.25463976449186,58.797617514820644,54.73154000982221,6.34056837787845,0.5273503153602428,0.04306538684302086,0.9973724790990124
0.5835913400912163,0.7879195241928375,0.02632075,1,0,0,187,185,196,67.26484174399792,50.05345592355841,55.19816431269373,69.0,41.0,49.0,44.36605732289715,35.279417147948664,35.771817409098865,3.794995220032841,0.5339194003515904,0.037280893896211476,0.9987357398562573
0.5345630251527143,0.7599099710966122,0.024412833333333335,2,0,0,202,177,225,59.47885162858333,39.97087426694976,52.611186397864515,51.0,31.0,43.0,41.52924318852693,31.198525113456725,38.92540580006816,3.246992406350185,0.5510646003335662,0.038919446184745125,0.9988338888578948
0.6391202580802497,0.667046207728557,0.024656666666666667,0,0,0,255,255,255,91.45933148573747,72.9335169663377,70.81611802081925,93.0,66.0,57.0,66.04640040411401,58.18152926965986,59.954408305052326,6.354952156351442,0.5157209978861125,0.045497667468023736,0.9967693991626081
0.5328308475928872,0.5555183790390568,0.017510333333333333,0,0,0,255,255,255,110.33575888522968,89.91863375911366,88.1391178542194,99.0,85.0,74.0,59.100871988340145,54.38322765277496,55.414982527551444,9.757614837988177,0.508034183744801,0.04483225543274716,0.9961740967024388
0.4980392156862745,0.7786512434303844,0.0161465,5,4,4,255,255,255,109.28607334922945,92.61858091020758,84.73291683440168,104.0,88.0,74.0,59.923689298200784,54.366568721533696,52.805073024807335,7.652484650148116,0.5132672309223001,0.03746810350484435,0.9976560666089059
0.679152616167079,0.6813145202691396,0.017729,0,1,0,232,253,255,63.17977607310057,61.18455167616147,54.62972154849869,52.0,56.0,48.0,46.066799064495626,41.13404586928671,44.47146614824482,3.296864487877248,0.5963068607965323,0.04451404365046076,0.9991145560656696
0.8675870667054555,0.5630585898709036,0.015266166666666667,0,0,0,255,255,255,50.69719805233796,48.74256525868751,44.75581896787013,40.0,41.0,39.0,37.871176935188714,34.631277803440845,37.39960513525025,3.111888216527072,0.641045851798232,0.05191960664700086,0.9991556853927159
0.4980392156862745,0.5332603954567013,0.006874666666666667,6,4,0,255,255,255,99.34523492048099,73.5363047905353,54.45639182505818,93.0,66.0,44.0,50.06103383540866,45.85563568343864,42.749782532882406,3.146440053441338,0.6930237524705596,0.0512876135629106,0.9987067459896026
0.4980392156862745,0.309806513660536,0.0073725,7,0,0,255,255,255,128.65015824573302,115.84637730304058,74.54777325647112,137.0,123.0,70.0,60.84687978631261,63.483965013847445,48.48574799266212,5.048483139855643,0.6143309099416827,0.04803690263168525,0.9978092286565252
0.4980392156862745,0.898034334676061,0.018310166666666666,5,0,0,255,255,255,135.72293625581418,118.43931877554364,91.79726654590802,142.0,125.0,87.0,56.914827630439426,61.89142409696188,60.60547157581086,7.076515751491195,0.6112872349903669,0.047219584054698414,0.9971833068435253
0.5844345408707337,0.909453452536601,0.016965333333333332,6,3,1,255,255,255,128.26827255580005,108.82296005580007,76.27223406554542,130.0,108.0,69.0,47.536189349915176,53.56727055159875,45.67928054050534,5.678214307287399,0.6095357422725843,0.04799033837257467,0.9978439001182795
0.7368296964362011,0.5531824589018318,0.00476125,12,6,2,255,255,255,105.55332108164873,81.65403868031855,78.60267786820688,90.0,67.0,65.0,59.65607774506107,54.49472530710595,53.323136286219686,7.321723506764211,0.4667290985968289,0.034554691812577074,0.996895783790176
0.5544963587667588,0.4678990203251116,0.013378,5,0,0,255,255,255,110.83375068520456,90.53487068321124,64.45392933672198,111.0,96.0,60.0,61.554675023230466,58.3861562261536,49.203196265408515,6.314618924835091,0.6125290279165907,0.04819831087924772,0.997560081556201
0.6686391151473488,0.8275220829935384,0.007123375,0,0,0,255,255,255,84.87350331362124,68.95140997069507,67.02446756862676,74.0,57.0,52.0,56.433329109928714,53.60675619954549,53.41915656661679,8.540567536687337,0.6094564144347133,0.043891546495071765,0.9971864022705021
0.733991552450108,0.9321448876838225,0.019386833333333332,0,1,0,255,255,255,84.15991308534143,73.16555909938876,44.343848058390144,72.0,55.0,30.0,60.521509628361116,57.55922568065217,40.83407674502387,6.7619476093619415,0.5923841712054667,0.042976443494050665,0.9991068757223938
0.4980392156862745,0.4577421925204047,0.012790333333333334,4,3,0,255,255,255,85.31110408902556,65.12718263792969,44.00724179719059,86.0,59.0,26.0,60.53034435389206,48.82967500486741,44.883490787184,4.959404778889074,0.6271979130589957,0.05337215317442831,0.998167713466604
0.8489350988158963,0.4179093744353739,0.012707,2,0,0,255,255,255,76.4423939560872,59.143382256499045,43.44553854830671,70.0,46.0,21.0,57.971361151494975,49.175032356181006,48.38407487795732,3.4219588703989308,0.6544451425057685,0.053869392420948126,0.998846906585765
0.740852184697493,0.3181818181818182,0.015636166666666666,3,2,0,255,255,255,88.10591630514726,68.73323331592356,48.52152594945479,87.0,58.0,25.0,60.11675446258869,52.7695791359819,49.50401447951344,4.731090093585444,0.6301306901120631,0.05128584749705434,0.9986158107887524
0.5998965144770108,0.543719071842772,0.04024433333333333,0,0,0,255,255,243,112.94482970687385,96.30270307206811,75.13899782992223,116.0,96.0,65.0,56.71495982218397,53.9549413954767,50.73854161326373,9.351284911464967,0.5424697354101876,0.041482259445256485,0.9977263703545407
0.8939524404067725,0.7927841237946096,0.18745783333333332,1,0,0,255,242,234,93.76569486293361,83.5069122211484,61.49863658227139,66.0,54.0,40.0,78.55876753426612,72.6294381933002,53.191027584204676,6.151989616383963,0.6583211041950996,0.04636385176320359,0.998702150070202
0.8073101751758519,0.6178566441252308,0.015821865720477002,3,1,0,255,243,255,100.18287096586808,84.79046579753201,82.13378505099458,95.0,69.0,66.0,69.51829678158384,65.67095152522616,66.87957165064556,3.65471674057736,0.5723602500791918,0.05181348120119583,0.9980363420813423
0.7860058419395743,0.28278690307638565,0.05283633333333333,4,0,0,233,174,159,77.69553858140547,22.564004252124484,22.72829697367342,75.0,13.0,13.0,52.77881863649446,25.332708989900905,25.434458125757736,3.5725542015277716,0.5957377170146034,0.05445700051301195,0.9997421961611465
0.7751505308808828,0.637043132804786,0.0253965,2,1,0,255,255,255,91.79119826222774,73.792719141089,61.99315850609336,86.0,61.0,45.0,66.16599037678125,58.681860804342136,55.982204886123675,15.337141660671648,0.5902165722445636,0.051305533614900145,0.9940809848670299
0.897974982432205,0.5224705445726999,0.025438333333333334,0,0,0,255,255,255,67.63741073183516,52.78134868636572,37.9847687217454,44.0,27.0,18.0,64.1192073535871,59.01675756222488,54.78764322691577,6.661051849335941,0.5258234335720111,0.04211316953112827,0.9979011577387562
0.8432574229228199,0.9895416377334803,0.0432945,5,0,0,249,210,176,90.54806037718417,39.04691608248931,39.15233555455466,88.0,31.0,25.0,57.640511447907,34.50137443310003,36.036086494371744,3.6949196146620986,0.5741899315271383,0.046268612021932956,0.9996972486345654
0.641699971287274,0.9178129506631469,0.019838166666666667,0,0,0,200,184,193,81.51463298859942,70.09355283166288,65.46795738853557,91.0,69.0,51.0,54.26400797878469,51.065574966028265,50.652295073109045,5.403526317089266,0.4545413103509957,0.05175896346150535,0.9950956984172254
0.8170296469368885,0.9828967647813658,0.0197255,1,1,0,255,255,255,81.16849171546137,59.108829096009394,57.07836725727274,74.0,50.0,45.0,49.59129829258934,42.399479161647896,44.60270020501208,6.105572615567564,0.555063091800281,0.03452713493315442,0.9985696013395009
0.4980392156862745,0.5648118201982422,0.039453166666666664,3,0,0,255,255,255,89.4987675260541,71.18484257706395,55.7479965697726,80.0,55.0,41.0,64.29633802435741,57.534098045340905,50.37184084870091,4.905350487306334,0.5447481246362214,0.04690902055895855,0.9979340659487481
0.4980392156862745,0.9186495784651307,0.034042916666666666,2,2,0,230,215,255,81.0776030255927,68.28644480618827,71.70087634480986,84.0,66.0,62.0,53.40969724530408,48.60526503888,57.075468764067224,5.439922483716829,0.49225240443941737,0.038318592454403375,0.9979555945376647
0.8104282585296485,0.8169955790940396,0.038795666666666666,1,0,0,236,218,255,75.54917430640879,56.114034428243706,42.42026171307792,68.0,45.0,30.0,51.24001774591967,44.067451532065526,40.30506630147505,3.7045161706485157,0.5117979255856313,0.036637162107537334,0.9989718259446879
0.6177329146736712,0.1,0.0403435,3,0,0,255,255,255,96.504565997827,83.50684331635414,44.77779877799398,92.0,68.0,37.0,61.53062994815706,61.69460694175411,38.59714770493044,7.2603709577548505,0.5139327160773421,0.032446615041600055,0.9988829999137796
0.4980392156862745,0.7725426482534524,0.028906833333333333,0,0,0,255,255,255,71.71341695446867,54.98213657670332,31.641768670614216,55.0,38.0,21.0,62.06717409063471,50.529227988559946,31.176203355239597,4.732151520868372,0.5596369597347344,0.038983836113521214,0.9989312906928354
0.8131127971201626,0.9305821502038638,0.0365135,2,2,0,255,255,255,105.84271684901931,87.9574906084964,64.019556693643,107.0,90.0,53.0,64.73697664055932,56.50285266766108,50.84682455949167,5.2389668440420625,0.5447486329282321,0.039607886952003804,0.9987599389698263
0.9113175771093339,0.6097662109939646,0.038646,3,0,0,255,255,255,100.59977207645466,81.1874935310252,70.2089996377374,93.0,66.0,49.0,71.12899289341604,66.11335605475301,65.63988890989413,9.968788008911435,0.544943178106351,0.048401084723316265,0.9955472292760432
0.5981546286975052,0.7998331943286072,0.026421166666666666,0,0,0,174,170,196,53.36859809370013,49.71052722880014,40.645426331161254,29.0,21.0,14.0,50.059727303769016,51.0711290980839,45.36482638564163,2.3796595584934055,0.6180447745237122,0.05213014354569075,0.9988362394886412
0.5838816445498853,0.6355858261566175,0.0363615,0,0,0,255,255,255,60.03841173585615,44.70160288583621,34.32901787146662,53.0,31.0,21.0,44.53354885781196,37.34834650680108,32.7212595751354,6.0448433936929185,0.5369013486083918,0.038520625622224566,0.9983860247244434
0.8197557879272306,0.9599323764267083,0.025340666666666668,1,1,0,255,255,255,57.150882310383835,48.67015962484544,43.055350753729186,35.0,27.0,22.0,51.68615609292928,46.36411961898269,44.33138301068076,4.788134275548244,0.5002159903121941,0.048706689062270575,0.9976572210779614
0.8391930902391355,0.754680576475446,0.0257145,0,0,0,255,255,255,79.70279900445274,64.67220342608256,56.632629450310134,75.0,53.0,40.0,58.749182583375955,52.89373196276048,51.07557512997011,6.321619422566692,0.5802546640423469,0.05566705527912648,0.9971066980643473
0.7670845463713076,0.7361641123818857,0.026654166666666666,0,0,0,255,255,255,68.93065812099421,56.02605127403471,50.024087853681415,52.0,38.0,30.0,60.17033040059712,52.41067362773925,52.4957825982656,8.632329184193136,0.4924847026781161,0.043128992919092446,0.9966138209300108
0.8581209625998955,0.8585109565153307,0.028225166666666666,0,1,0,255,255,255,81.31879203547662,66.790238912082,58.255952134915056,83.0,59.0,45.0,59.19534254201034,52.09645095994196,50.06910933358911,7.278696531087901,0.4715906416393969,0.04555843004382429,0.9967577939999629
0.7029140451403979,0.8187947398036629,0.024927166666666667,2,1,0,250,240,249,76.42868389909269,70.00845463115877,60.49168744943602,57.0,44.0,40.0,62.132442951013935,62.867982007322276,56.42238608007418,5.034671959064196,0.5034028393545855,0.03593929431880389,0.9981748439332805
